Time,Throughput,RTT,Loss
43630,12032,,
43631,12032,,
43632,12032,,
43633,12032,,
43634,12032,,
43635,12032,,
43636,12032,,
43637,12032,,
43638,12032,,
43639,12032,,
43640,12032,,
43641,12032,,
43642,12032,,
43643,12032,,
43644,12032,,
43645,12032,,
43646,12032,,
43647,12032,,
43648,12032,,
43649,12032,,
43650,12032,,
43651,12032,,
43652,12032,,
43653,12032,,
43654,12032,,
43655,12032,,
43656,12032,,
43657,12032,,
43658,12032,,
43659,12032,,
43660,12032,,
43661,12032,,
43662,12032,,
43663,12032,,
43664,12032,,
43665,12032,,
43666,12032,,
43667,12032,,
43668,12032,,
43669,12032,,
43670,12032,,
43671,12032,,
43672,12032,,
43673,12032,,
43674,12032,,
43675,12032,,
43676,12032,,
43677,12032,,
43678,12032,,
43679,12032,,
43680,12032,,
43681,12032,,
43682,12032,,
43683,12032,,
43684,12032,,
43685,12032,,
43686,12032,,
43687,12032,,
43688,12032,,
43689,12032,,
43690,12032,,
43691,12032,,
43692,12032,,
43693,12032,,
43694,12032,,
43695,12032,,
43696,12032,,
43697,12032,,
43698,12032,,
43699,12032,,
43700,12032,,
43701,12032,,
43702,12032,,
43703,12032,,
43704,12032,,
43705,12032,,
43706,12032,,
43707,12032,,
43708,12032,,
43709,12032,,
43710,12032,,
43711,12032,,
43712,12032,,
43713,12032,,
43714,12032,,
43715,12032,,
43716,12032,,
43717,12032,,
43718,12032,,
43719,12032,,
43720,12032,,
43721,12032,,
43722,12032,,
43723,12032,,
43724,12032,,
43725,12032,,
43726,12032,,
43727,12032,,
43728,12032,,
43729,12032,,
43730,12032,,
43731,12032,,
43732,12032,,
43733,12032,,
43734,12032,,
43735,12032,,
43736,12032,,
43737,12032,,
43738,12032,,
43739,12032,,
43740,12032,,
43741,12032,,
43742,12032,,
43743,12032,,
43744,12032,,
43745,12032,,
43746,12032,,
43747,12032,,
43748,12032,,
43749,12032,,
43750,12032,,
43751,12032,,
43752,12032,,
43753,12032,,
43754,12032,,
43755,12032,,
43756,12032,,
43757,12032,,
43758,12032,,
43759,12032,,
43760,12032,,
43761,12032,,
43762,12032,,
43763,12032,,
43764,12032,,
43765,12032,,
43766,12032,,
43767,12032,,
43768,12032,,
43769,12032,,
43770,12032,,
43771,12032,,
43772,12032,,
43773,12032,,
43774,12032,,
43775,12032,,
43776,12032,,
43777,12032,,
43778,12032,,
43779,12032,,
43780,12032,,
43781,12032,,
43782,12032,,
43783,12032,,
43784,12032,,
43785,12032,,
43786,12032,,
43787,12032,,
43788,12032,,
43789,12032,,
43790,12032,,
43791,12032,,
43792,12032,,
43793,12032,,
43794,12032,,
43795,12032,,
43796,12032,,
43797,12032,,
43798,12032,,
43799,12032,,
43800,12032,,
43801,12032,,
43802,12032,,
43803,12032,,
43804,12032,,
43805,12032,,
43806,12032,,
43807,12032,,
43808,12032,,
43809,12032,,
43810,12032,,
43811,12032,,
43812,12032,,
43813,12032,,
43814,12032,,
43815,12032,,
43816,12032,,
43817,12032,,
43818,12032,,
43819,12032,,
43820,12032,,
43821,12032,,
43822,12032,,
43823,12032,,
43824,12032,,
43825,12032,,
43826,12032,,
43827,12032,,
43828,12032,,
43829,12032,,
43830,12032,,
43831,12032,,
43832,12032,,
43833,12032,,
43834,12032,,
43835,12032,,
43836,12032,,
43837,12032,,
43838,12032,,
43839,12032,,
43840,12032,,
43841,12032,,
43842,12032,,
43843,12032,,
43844,12032,,
43845,12032,,
43846,12032,,
43847,12032,,
43848,12032,,
43849,12032,,
43850,12032,,
43851,12032,,
43852,12032,,
43853,12032,,
43854,12032,,
43855,12032,,
43856,12032,,
43857,12032,,
43858,12032,,
43859,12032,,
43860,12032,,
43861,12032,,
43862,12032,,
43863,12032,,
43864,12032,,
43865,12032,,
43866,12032,,
43867,12032,,
43868,12032,,
43869,12032,,
43870,12032,,
43871,12032,,
43872,12032,,
43873,12032,,
43874,12032,,
43875,12032,,
43876,12032,,
43877,12032,,
43878,12032,,
43879,12032,,
43880,12032,,
43881,12032,,
43882,12032,,
43883,12032,,
43884,12032,,
43885,12032,,
43886,12032,,
43887,12032,,
43888,12032,,
43889,12032,,
43890,12032,,
43891,12032,,
43892,12032,,
43893,12032,,
43894,12032,,
43895,12032,,
43896,12032,,
43897,12032,,
43898,12032,,
43899,12032,,
43900,12032,,
43901,12032,,
43902,12032,,
43903,12032,,
43904,12032,,
43905,12032,,
43906,12032,,
43907,12032,,
43908,12032,,
43909,12032,,
43910,12032,,
43911,12032,,
43912,12032,,
43913,12032,,
43914,12032,,
43915,12032,,
43916,12032,,
43917,12032,,
43918,12032,,
43919,12032,,
43920,12032,,
43921,12032,,
43922,12032,,
43923,12032,,
43924,12032,,
43925,12032,,
43926,12032,,
43927,12032,,
43928,12032,,
43929,12032,,
43930,12032,,
43931,12032,,
43932,12032,,
43933,12032,,
43934,12032,,
43935,12032,,
43936,12032,,
43937,12032,,
43938,12032,,
43939,12032,,
43940,12032,,
43941,12032,,
43942,12032,,
43943,12032,,
43944,12032,,
43945,12032,,
43946,12032,,
43947,12032,,
43948,12032,,
43949,12032,,
43950,12032,,
43951,12032,,
43952,12032,,
43953,12032,,
43954,12032,,
43955,12032,,
43956,12032,,
43957,12032,,
43958,12032,,
43959,12032,,
43960,12032,,
43961,12032,,
43962,12032,,
43963,12032,,
43964,12032,,
43965,12032,,
43966,12032,,
43967,12032,,
43968,12032,,
43969,12032,,
43970,12032,,
43971,12032,,
43972,12032,,
43973,12032,,
43974,12032,,
43975,12032,,
43976,12032,,
43977,12032,,
43978,12032,,
43979,12032,,
43980,12032,,
43981,12032,,
43982,12032,,
43983,12032,,
43984,12032,,
43985,12032,,
43986,12032,,
43987,12032,,
43988,12032,,
43989,12032,,
43990,12032,,
43991,12032,,
43992,12032,,
43993,12032,,
43994,12032,,
43995,12032,,
43996,12032,,
43997,12032,,
43998,12032,,
43999,12032,,
44000,12032,,
44001,12032,,
44002,12032,,
44003,12032,,
44004,12032,,
44005,12032,,
44006,12032,,
44007,12032,,
44008,12032,,
44009,12032,,
44010,12032,,
44011,12032,,
44012,12032,,
44013,12032,,
44014,12032,,
44015,12032,,
44016,12032,,
44017,12032,,
44018,12032,,
44019,12032,,
44020,12032,,
44021,12032,,
44022,12032,,
44023,12032,,
44024,12032,,
44025,12032,,
44026,12032,,
44027,12032,,
44028,12032,,
44029,12032,,
44030,12032,,
44031,12032,,
44032,12032,,
44033,12032,,
44034,12032,,
44035,12032,,
44036,12032,,
44037,12032,,
44038,12032,,
44039,12032,,
44040,12032,,
44041,12032,,
44042,12032,,
44043,12032,,
44044,12032,,
44045,12032,,
44046,12032,,
44047,12032,,
44048,12032,,
44049,12032,,
44050,12032,,
44051,12032,,
44052,12032,,
44053,12032,,
44054,12032,,
44055,12032,,
44056,12032,,
44057,12032,,
44058,12032,,
44059,12032,,
44060,12032,,
44061,12032,,
44062,12032,,
44063,12032,,
44064,12032,,
44065,12032,,
44066,12032,,
44067,12032,,
44068,12032,,
44069,12032,,
44070,12032,,
44071,12032,,
44072,12032,,
44073,12032,,
44074,12032,,
44075,12032,,
44076,12032,,
44077,12032,,
44078,12032,,
44079,12032,,
44080,12032,,
44081,12032,,
44082,12032,,
44083,12032,,
44084,12032,,
44085,12032,,
44086,12032,,
44087,12032,,
44088,12032,,
44089,12032,,
44090,12032,,
44091,12032,,
44092,12032,,
44093,12032,,
44094,12032,,
44095,12032,,
44096,12032,,
44097,12032,,
44098,12032,,
44099,12032,,
44100,12032,,
44101,12032,,
44102,12032,,
44103,12032,,
44104,12032,,
44105,12032,,
44106,12032,,
44107,12032,,
44108,12032,,
44109,12032,,
44110,12032,,
44111,12032,,
44112,12032,,
44113,12032,,
44114,12032,,
44115,12032,,
44116,12032,,
44117,12032,,
44118,12032,,
44119,12032,,
44120,12032,,
44121,12032,,
44122,12032,,
44123,12032,,
44124,12032,,
44125,12032,,
44126,12032,,
44127,12032,,
44128,12032,,
44129,12032,,
44130,12032,,
44131,12032,,
44132,12032,,
44133,12032,,
44134,12032,,
44135,12032,,
44136,12032,,
44137,12032,,
44138,12032,,
44139,12032,,
44140,12032,,
44141,12032,,
44142,12032,,
44143,12032,,
44144,12032,,
44145,12032,,
44146,12032,,
44147,12032,,
44148,12032,,
44149,12032,,
44150,12032,,
44151,12032,,
44152,12032,,
44153,12032,,
44154,12032,,
44155,12032,,
44156,12032,,
44157,12032,,
44158,12032,,
44159,12032,,
44160,12032,,
44161,12032,,
44162,12032,,
44163,12032,,
44164,12032,,
44165,12032,,
44166,12032,,
44167,12032,,
44168,12032,,
44169,12032,,
44170,12032,,
44171,12032,,
44172,12032,,
44173,12032,,
44174,12032,,
44175,12032,,
44176,12032,,
44177,12032,,
44178,12032,,
44179,12032,,
44180,12032,,
44181,12032,,
44182,12032,,
44183,12032,,
44184,12032,,
44185,12032,,
44186,12032,,
44187,12032,,
44188,12032,,
44189,12032,,
44190,12032,,
44191,12032,,
44192,12032,,
44193,12032,,
44194,12032,,
44195,12032,,
44196,12032,,
44197,12032,,
44198,12032,,
44199,12032,,
44200,12032,,
44201,12032,,
44202,12032,,
44203,12032,,
44204,12032,,
44205,12032,,
44206,12032,,
44207,12032,,
44208,12032,,
44209,12032,,
44210,12032,,
44211,12032,,
44212,12032,,
44213,12032,,
44214,12032,,
44215,12032,,
44216,12032,,
44217,12032,,
44218,12032,,
44219,12032,,
44220,12032,,
44221,12032,,
44222,12032,,
44223,12032,,
44224,12032,,
44225,12032,,
44226,12032,,
44227,12032,,
44228,12032,,
44229,12032,,
44230,12032,,
44231,12032,,
44232,12032,,
44233,12032,,
44234,12032,,
44235,12032,,
44236,12032,,
44237,12032,,
44238,12032,,
44239,12032,,
44240,12032,,
44241,12032,,
44242,12032,,
44243,12032,,
44244,12032,,
44245,12032,,
44246,12032,,
44247,12032,,
44248,12032,,
44249,12032,,
44250,12032,,
44251,12032,,
44252,12032,,
44253,12032,,
44254,12032,,
44255,12032,,
44256,12032,,
44257,12032,,
44258,12032,,
44259,12032,,
44260,12032,,
44261,12032,,
44262,12032,,
44263,12032,,
44264,12032,,
44265,12032,,
44266,12032,,
44267,12032,,
44268,12032,,
44269,12032,,
44270,12032,,
44271,12032,,
44272,12032,,
44273,12032,,
44274,12032,,
44275,12032,,
44276,12032,,
44277,12032,,
44278,12032,,
44279,12032,,
44280,12032,,
44281,12032,,
44282,12032,,
44283,12032,,
44284,12032,,
44285,12032,,
44286,12032,,
44287,12032,,
44288,12032,,
44289,12032,,
44290,12032,,
44291,12032,,
44292,12032,,
44293,12032,,
44294,12032,,
44295,12032,,
44296,12032,,
44297,12032,,
44298,12032,,
44299,12032,,
44300,12032,,
44301,12032,,
44302,12032,,
44303,12032,,
44304,12032,,
44305,12032,,
44306,12032,,
44307,12032,,
44308,12032,,
44309,12032,,
44310,12032,,
44311,12032,,
44312,12032,,
44313,12032,,
44314,12032,,
44315,12032,,
44316,12032,,
44317,12032,,
44318,12032,,
44319,12032,,
44320,12032,,
44321,12032,,
44322,12032,,
44323,12032,,
44324,12032,,
44325,12032,,
44326,12032,,
44327,12032,,
44328,12032,,
44329,12032,,
44330,12032,,
44331,12032,,
44332,12032,,
44333,12032,,
44334,12032,,
44335,12032,,
44336,12032,,
44337,12032,,
44338,12032,,
44339,12032,,
44340,12032,,
44341,12032,,
44342,12032,,
44343,12032,,
44344,12032,,
44345,12032,,
44346,12032,,
44347,12032,,
44348,12032,,
44349,12032,,
44350,12032,,
44351,12032,,
44352,12032,,
44353,12032,,
44354,12032,,
44355,12032,,
44356,12032,,
44357,12032,,
44358,12032,,
44359,12032,,
44360,12032,,
44361,12032,,
44362,12032,,
44363,12032,,
44364,12032,,
44365,12032,,
44366,12032,,
44367,12032,,
44368,12032,,
44369,12032,,
44370,12032,,
44371,12032,,
44372,12032,,
44373,12032,,
44374,12032,,
44375,12032,,
44376,12032,,
44377,12032,,
44378,12032,,
44379,12032,,
44380,12032,,
44381,12032,,
44382,12032,,
44383,12032,,
44384,12032,,
44385,12032,,
44386,12032,,
44387,12032,,
44388,12032,,
44389,12032,,
44390,12032,,
44391,12032,,
44392,12032,,
44393,12032,,
44394,12032,,
44395,12032,,
44396,12032,,
44397,12032,,
44398,12032,,
44399,12032,,
44400,12032,,
44401,12032,,
44402,12032,,
44403,12032,,
44404,12032,,
44405,12032,,
44406,12032,,
44407,12032,,
44408,12032,,
44409,12032,,
44410,12032,,
44411,12032,,
44412,12032,,
44413,12032,,
44414,12032,,
44415,12032,,
44416,12032,,
44417,12032,,
44418,12032,,
44419,12032,,
44420,12032,,
44421,12032,,
44422,12032,,
44423,12032,,
44424,12032,,
44425,12032,,
44426,12032,,
44427,12032,,
44428,12032,,
44429,12032,,
44430,12032,,
44431,12032,,
44432,12032,,
44433,12032,,
44434,12032,,
44435,12032,,
44436,12032,,
44437,12032,,
44438,12032,,
44439,12032,,
44440,12032,,
44441,12032,,
44442,12032,,
44443,12032,,
44444,12032,,
44445,12032,,
44446,12032,,
44447,12032,,
44448,12032,,
44449,12032,,
44450,12032,,
44451,12032,,
44452,12032,,
44453,12032,,
44454,12032,,
44455,12032,,
44456,12032,,
44457,12032,,
44458,12032,,
44459,12032,,
44460,12032,,
44461,12032,,
44462,12032,,
44463,12032,,
44464,12032,,
44465,12032,,
44466,12032,,
44467,12032,,
44468,12032,,
44469,12032,,
44470,12032,,
44471,12032,,
44472,12032,,
44473,12032,,
44474,12032,,
44475,12032,,
44476,12032,,
44477,12032,,
44478,12032,,
44479,12032,,
44480,12032,,
44481,12032,,
44482,12032,,
44483,12032,,
44484,12032,,
44485,12032,,
44486,12032,,
44487,12032,,
44488,12032,,
44489,12032,,
44490,12032,,
44491,12032,,
44492,12032,,
44493,12032,,
44494,12032,,
44495,12032,,
44496,12032,,
44497,12032,,
44498,12032,,
44499,12032,,
44500,12032,,
44501,12032,,
44502,12032,,
44503,12032,,
44504,12032,,
44505,12032,,
44506,12032,,
44507,12032,,
44508,12032,,
44509,12032,,
44510,12032,,
44511,12032,,
44512,12032,,
44513,12032,,
44514,12032,,
44515,12032,,
44516,12032,,
44517,12032,,
44518,12032,,
44519,12032,,
44520,12032,,
44521,12032,,
44522,12032,,
44523,12032,,
44524,12032,,
44525,12032,,
44526,12032,,
44527,12032,,
44528,12032,,
44529,12032,,
44530,12032,,
44531,12032,,
44532,12032,,
44533,12032,,
44534,12032,,
44535,12032,,
44536,12032,,
44537,12032,,
44538,12032,,
44539,12032,,
44540,12032,,
44541,12032,,
44542,12032,,
44543,12032,,
44544,12032,,
44545,12032,,
44546,12032,,
44547,12032,,
44548,12032,,
44549,12032,,
44550,12032,,
44551,12032,,
44552,12032,,
44553,12032,,
44554,12032,,
44555,12032,,
44556,12032,,
44557,12032,,
44558,12032,,
44559,12032,,
44560,12032,,
44561,12032,,
44562,12032,,
44563,12032,,
44564,12032,,
44565,12032,,
44566,12032,,
44567,12032,,
44568,12032,,
44569,12032,,
44570,12032,,
44571,12032,,
44572,12032,,
44573,12032,,
44574,12032,,
44575,12032,,
44576,12032,,
44577,12032,,
44578,12032,,
44579,12032,,
44580,12032,,
44581,12032,,
44582,12032,,
44583,12032,,
44584,12032,,
44585,12032,,
44586,12032,,
44587,12032,,
44588,12032,,
44589,12032,,
44590,12032,,
44591,12032,,
44592,12032,,
44593,12032,,
44594,12032,,
44595,12032,,
44596,12032,,
44597,12032,,
44598,12032,,
44599,12032,,
44600,12032,,
44601,12032,,
44602,12032,,
44603,12032,,
44604,12032,,
44605,12032,,
44606,12032,,
44607,12032,,
44608,12032,,
44609,12032,,
44610,12032,,
44611,12032,,
44612,12032,,
44613,12032,,
44614,12032,,
44615,12032,,
44616,12032,,
44617,12032,,
44618,12032,,
44619,12032,,
44620,12032,,
44621,12032,,
44622,12032,,
44623,12032,,
44624,12032,,
44625,12032,,
44626,12032,,
44627,12032,,
44628,12032,,
44629,12032,,
44630,12032,,
44631,12032,,
44632,12032,,
44633,12032,,
44634,12032,,
44635,12032,,
44636,12032,,
44637,12032,,
44638,12032,,
44639,12032,,
44640,12032,,
44641,12032,,
44642,12032,,
44643,12032,,
44644,12032,,
44645,12032,,
44646,12032,,
44647,12032,,
44648,12032,,
44649,12032,,
44650,12032,,
44651,12032,,
44652,12032,,
44653,12032,,
44654,12032,,
44655,12032,,
44656,12032,,
44657,12032,,
44658,12032,,
44659,12032,,
44660,12032,,
44661,12032,,
44662,12032,,
44663,12032,,
44664,12032,,
44665,12032,,
44666,12032,,
44667,12032,,
44668,12032,,
44669,12032,,
44670,12032,,
44671,12032,,
44672,12032,,
44673,12032,,
44674,12032,,
44675,12032,,
44676,12032,,
44677,12032,,
44678,12032,,
44679,12032,,
44680,12032,,
44681,12032,,
44682,12032,,
44683,12032,,
44684,12032,,
44685,12032,,
44686,12032,,
44687,12032,,
44688,12032,,
44689,12032,,
44690,12032,,
44691,12032,,
44692,12032,,
44693,12032,,
44694,12032,,
44695,12032,,
44696,12032,,
44697,12032,,
44698,12032,,
44699,12032,,
44700,12032,,
44701,12032,,
44702,12032,,
44703,12032,,
44704,12032,,
44705,12032,,
44706,12032,,
44707,12032,,
44708,12032,,
44709,12032,,
44710,12032,,
44711,12032,,
44712,12032,,
44713,12032,,
44714,12032,,
44715,12032,,
44716,12032,,
44717,12032,,
44718,12032,,
44719,12032,,
44720,12032,,
44721,12032,,
44722,12032,,
44723,12032,,
44724,12032,,
44725,12032,,
44726,12032,,
44727,12032,,
44728,12032,,
44729,12032,,
44730,12032,,
44731,12032,,
44732,12032,,
44733,12032,,
44734,12032,,
44735,12032,,
44736,12032,,
44737,12032,,
44738,12032,,
44739,12032,,
44740,12032,,
44741,12032,,
44742,12032,,
44743,12032,,
44744,12032,,
44745,12032,,
44746,12032,,
44747,12032,,
44748,12032,,
44749,12032,,
44750,12032,,
44751,12032,,
44752,12032,,
44753,12032,,
44754,12032,,
44755,12032,,
44756,12032,,
44757,12032,,
44758,12032,,
44759,12032,,
44760,12032,,
44761,12032,,
44762,12032,,
44763,12032,,
44764,12032,,
44765,12032,,
44766,12032,,
44767,12032,,
44768,12032,,
44769,12032,,
44770,12032,,
44771,12032,,
44772,12032,,
44773,12032,,
44774,12032,,
44775,12032,,
44776,12032,,
44777,12032,,
44778,12032,,
44779,12032,,
44780,12032,,
44781,12032,,
44782,12032,,
44783,12032,,
44784,12032,,
44785,12032,,
44786,12032,,
44787,12032,,
44788,12032,,
44789,12032,,
44790,12032,,
44791,12032,,
44792,12032,,
44793,12032,,
44794,12032,,
44795,12032,,
44796,12032,,
44797,12032,,
44798,12032,,
44799,12032,,
44800,12032,,
44801,12032,,
44802,12032,,
44803,12032,,
44804,12032,,
44805,12032,,
44806,12032,,
44807,12032,,
44808,12032,,
44809,12032,,
44810,12032,,
44811,12032,,
44812,12032,,
44813,12032,,
44814,12032,,
44815,12032,,
44816,12032,,
44817,12032,,
44818,12032,,
44819,12032,,
44820,12032,,
44821,12032,,
44822,12032,,
44823,12032,,
44824,12032,,
44825,12032,,
44826,12032,,
44827,12032,,
44828,12032,,
44829,12032,,
44830,12032,,
44831,12032,,
44832,12032,,
44833,12032,,
44834,12032,,
44835,12032,,
44836,12032,,
44837,12032,,
44838,12032,,
44839,12032,,
44840,12032,,
44841,12032,,
44842,12032,,
44843,12032,,
44844,12032,,
44845,12032,,
44846,12032,,
44847,12032,,
44848,12032,,
44849,12032,,
44850,12032,,
44851,12032,,
44852,12032,,
44853,12032,,
44854,12032,,
44855,12032,,
44856,12032,,
44857,12032,,
44858,12032,,
44859,12032,,
44860,12032,,
44861,12032,,
44862,12032,,
44863,12032,,
44864,12032,,
44865,12032,,
44866,12032,,
44867,12032,,
44868,12032,,
44869,12032,,
44870,12032,,
44871,12032,,
44872,12032,,
44873,12032,,
44874,12032,,
44875,12032,,
44876,12032,,
44877,12032,,
44878,12032,,
44879,12032,,
44880,12032,,
44881,12032,,
44882,12032,,
44883,12032,,
44884,12032,,
44885,12032,,
44886,12032,,
44887,12032,,
44888,12032,,
44889,12032,,
44890,12032,,
44891,12032,,
44892,12032,,
44893,12032,,
44894,12032,,
44895,12032,,
44896,12032,,
44897,12032,,
44898,12032,,
44899,12032,,
44900,12032,,
44901,12032,,
44902,12032,,
44903,12032,,
44904,12032,,
44905,12032,,
44906,12032,,
44907,12032,,
44908,12032,,
44909,12032,,
44910,12032,,
44911,12032,,
44912,12032,,
44913,12032,,
44914,12032,,
44915,12032,,
44916,12032,,
44917,12032,,
44918,12032,,
44919,12032,,
44920,12032,,
44921,12032,,
44922,12032,,
44923,12032,,
44924,12032,,
44925,12032,,
44926,12032,,
44927,12032,,
44928,12032,,
44929,12032,,
44930,12032,,
44931,12032,,
44932,12032,,
44933,12032,,
44934,12032,,
44935,12032,,
44936,12032,,
44937,12032,,
44938,12032,,
44939,12032,,
44940,12032,,
44941,12032,,
44942,12032,,
44943,12032,,
44944,12032,,
44945,12032,,
44946,12032,,
44947,12032,,
44948,12032,,
44949,12032,,
44950,12032,,
44951,12032,,
44952,12032,,
44953,12032,,
44954,12032,,
44955,12032,,
44956,12032,,
44957,12032,,
44958,12032,,
44959,12032,,
44960,12032,,
44961,12032,,
44962,12032,,
44963,12032,,
44964,12032,,
44965,12032,,
44966,12032,,
44967,12032,,
44968,12032,,
44969,12032,,
44970,12032,,
44971,12032,,
44972,12032,,
44973,12032,,
44974,12032,,
44975,12032,,
44976,12032,,
44977,12032,,
44978,12032,,
44979,12032,,
44980,12032,,
44981,12032,,
44982,12032,,
44983,12032,,
44984,12032,,
44985,12032,,
44986,12032,,
44987,12032,,
44988,12032,,
44989,12032,,
44990,12032,,
44991,12032,,
44992,12032,,
44993,12032,,
44994,12032,,
44995,12032,,
44996,12032,,
44997,12032,,
44998,12032,,
44999,12032,,
45000,12032,,
45001,12032,,
45002,12032,,
45003,12032,,
45004,12032,,
45005,12032,,
45006,12032,,
45007,12032,,
45008,12032,,
45009,12032,,
45010,12032,,
45011,12032,,
45012,12032,,
45013,12032,,
45014,12032,,
45015,12032,,
45016,12032,,
45017,12032,,
45018,12032,,
45019,12032,,
45020,12032,,
45021,12032,,
45022,12032,,
45023,12032,,
45024,12032,,
45025,12032,,
45026,12032,,
45027,12032,,
45028,12032,,
45029,12032,,
45030,12032,,
45031,12032,,
45032,12032,,
45033,12032,,
45034,12032,,
45035,12032,,
45036,12032,,
45037,12032,,
45038,12032,,
45039,12032,,
45040,12032,,
45041,12032,,
45042,12032,,
45043,12032,,
45044,12032,,
45045,12032,,
45046,12032,,
45047,12032,,
45048,12032,,
45049,12032,,
45050,12032,,
45051,12032,,
45052,12032,,
45053,12032,,
45054,12032,,
45055,12032,,
45056,12032,,
45057,12032,,
45058,12032,,
45059,12032,,
45060,12032,,
45061,12032,,
45062,12032,,
45063,12032,,
45064,12032,,
45065,12032,,
45066,12032,,
45067,12032,,
45068,12032,,
45069,12032,,
45070,12032,,
45071,12032,,
45072,12032,,
45073,12032,,
45074,12032,,
45075,12032,,
45076,12032,,
45077,12032,,
45078,12032,,
45079,12032,,
45080,12032,,
45081,12032,,
45082,12032,,
45083,12032,,
45084,12032,,
45085,12032,,
45086,12032,,
45087,12032,,
45088,12032,,
45089,12032,,
45090,12032,,
45091,12032,,
45092,12032,,
45093,12032,,
45094,12032,,
45095,12032,,
45096,12032,,
45097,12032,,
45098,12032,,
45099,12032,,
45100,12032,,
45101,12032,,
45102,12032,,
45103,12032,,
45104,12032,,
45105,12032,,
45106,12032,,
45107,12032,,
45108,12032,,
45109,12032,,
45110,12032,,
45111,12032,,
45112,12032,,
45113,12032,,
45114,12032,,
45115,12032,,
45116,12032,,
45117,12032,,
45118,12032,,
45119,12032,,
45120,12032,,
45121,12032,,
45122,12032,,
45123,12032,,
45124,12032,,
45125,12032,,
45126,12032,,
45127,12032,,
45128,12032,,
45129,12032,,
45130,12032,,
45131,12032,,
45132,12032,,
45133,12032,,
45134,12032,,
45135,12032,,
45136,12032,,
45137,12032,,
45138,12032,,
45139,12032,,
45140,12032,,
45141,12032,,
45142,12032,,
45143,12032,,
45144,12032,,
45145,12032,,
45146,12032,,
45147,12032,,
45148,12032,,
45149,12032,,
45150,12032,,
45151,12032,,
45152,12032,,
45153,12032,,
45154,12032,,
45155,12032,,
45156,12032,,
45157,12032,,
45158,12032,,
45159,12032,,
45160,12032,,
45161,12032,,
45162,12032,,
45163,12032,,
45164,12032,,
45165,12032,,
45166,12032,,
45167,12032,,
45168,12032,,
45169,12032,,
45170,12032,,
45171,12032,,
45172,12032,,
45173,12032,,
45174,12032,,
45175,12032,,
45176,12032,,
45177,12032,,
45178,12032,,
45179,12032,,
45180,12032,,
45181,12032,,
45182,12032,,
45183,12032,,
45184,12032,,
45185,12032,,
45186,12032,,
45187,12032,,
45188,12032,,
45189,12032,,
45190,12032,,
45191,12032,,
45192,12032,,
45193,12032,,
45194,12032,,
45195,12032,,
45196,12032,,
45197,12032,,
45198,12032,,
45199,12032,,
45200,12032,,
45201,12032,,
45202,12032,,
45203,12032,,
45204,12032,,
45205,12032,,
45206,12032,,
45207,12032,,
45208,12032,,
45209,12032,,
45210,12032,,
45211,12032,,
45212,12032,,
45213,12032,,
45214,12032,,
45215,12032,,
45216,12032,,
45217,12032,,
45218,12032,,
45219,12032,,
45220,12032,,
45221,12032,,
45222,12032,,
45223,12032,,
45224,12032,,
45225,12032,,
45226,12032,,
45227,12032,,
45228,12032,,
45229,12032,,
45230,12032,,
45231,12032,,
45232,12032,,
45233,12032,,
45234,12032,,
45235,12032,,
45236,12032,,
45237,12032,,
45238,12032,,
45239,12032,,
45240,12032,,
45241,12032,,
45242,12032,,
45243,12032,,
45244,12032,,
45245,12032,,
45246,12032,,
45247,12032,,
45248,12032,,
45249,12032,,
45250,12032,,
45251,12032,,
45252,12032,,
45253,12032,,
45254,12032,,
45255,12032,,
45256,12032,,
45257,12032,,
45258,12032,,
45259,12032,,
45260,12032,,
45261,12032,,
45262,12032,,
45263,12032,,
45264,12032,,
45265,12032,,
45266,12032,,
45267,12032,,
45268,12032,,
45269,12032,,
45270,12032,,
45271,12032,,
45272,12032,,
45273,12032,,
45274,12032,,
45275,12032,,
45276,12032,,
45277,12032,,
45278,12032,,
45279,12032,,
45280,12032,,
45281,12032,,
45282,12032,,
45283,12032,,
45284,12032,,
45285,12032,,
45286,12032,,
45287,12032,,
45288,12032,,
45289,12032,,
45290,12032,,
45291,12032,,
45292,12032,,
45293,12032,,
45294,12032,,
45295,12032,,
45296,12032,,
45297,12032,,
45298,12032,,
45299,12032,,
45300,12032,,
45301,12032,,
45302,12032,,
45303,12032,,
45304,12032,,
45305,12032,,
45306,12032,,
45307,12032,,
45308,12032,,
45309,12032,,
45310,12032,,
45311,12032,,
45312,12032,,
45313,12032,,
45314,12032,,
45315,12032,,
45316,12032,,
45317,12032,,
45318,12032,,
45319,12032,,
45320,12032,,
45321,12032,,
45322,12032,,
45323,12032,,
45324,12032,,
45325,12032,,
45326,12032,,
45327,12032,,
45328,12032,,
45329,12032,,
45330,12032,,
45331,12032,,
45332,12032,,
45333,12032,,
45334,12032,,
45335,12032,,
45336,12032,,
45337,12032,,
45338,12032,,
45339,12032,,
45340,12032,,
45341,12032,,
45342,12032,,
45343,12032,,
45344,12032,,
45345,12032,,
45346,12032,,
45347,12032,,
45348,12032,,
45349,12032,,
45350,12032,,
45351,12032,,
45352,12032,,
45353,12032,,
45354,12032,,
45355,12032,,
45356,12032,,
45357,12032,,
45358,12032,,
45359,12032,,
45360,12032,,
45361,12032,,
45362,12032,,
45363,12032,,
45364,12032,,
45365,12032,,
45366,12032,,
45367,12032,,
45368,12032,,
45369,12032,,
45370,12032,,
45371,12032,,
45372,12032,,
45373,12032,,
45374,12032,,
45375,12032,,
45376,12032,,
45377,12032,,
